,Stocks,Industry,LastPrice,Change,PctChange,MktCap,URL,Ticker
63,Britannia,Food Processing,3662.60,-41.65,-1.12,88220.0,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/britanniaindustries/BI,BRITANNIA.NS
64,Megastar Foods,Food Processing,169.20,-2.00,-1.17,169.0,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/megastarfoods/MF13,MEGASTAR.NS
65,Tasty Bite,Food Processing,12307.80,-165.65,-1.33,3158.0,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/tastybiteeatables/TBE,TASTYBITE.NS
66,Chaman Lal Seti,Food Processing,109.45,-1.50,-1.35,566.0,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/chamanlalsetiaexports/CLS,CLSEL.NS
67,Dharani Sugars,Sugar,10.85,-0.15,-1.36,36.0,https://www.moneycontrol.com/india/stockpricequote/sugar/dharanisugarschemicals/DSC,DHARSUGAR.NS
68,Nestle,Food Processing,19259.70,-302.10,-1.54,185694.0,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/nestleindia/NI,NESTLEIND.NS
69,BCL Industries,Vanaspati & Oils,360.10,-5.80,-1.59,870.0,https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/bclindustries/BC06,BCLIND.NS
70,Hatsun Agro,Food Processing,987.80,-17.55,-1.75,21293.0,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/hatsunagroproducts/HAP,HATSUN.NS
71,Tilaknagar Ind,Breweries & Distilleries,77.90,-1.45,-1.83,1288.0,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/tilaknagarindustries/TI09,TI.NS
72,Dhunseri Ventur,Petrochemicals,249.10,-4.65,-1.83,872.0,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/dhunseriventures/DTI,DVL.NS
73,Harrisons Malay,Plantations - Tea & Coffee,166.10,-3.70,-2.18,307.0,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/harrisonsmalyalam/HM02,HARRMALAYA.NS
74,Gillanders Arbu,Diversified,73.00,-1.90,-2.54,156.0,https://www.moneycontrol.com/india/stockpricequote/diversified/gillandersarbuthnotco/GAC03,GILLANDERS.NS
75,Avadh Sugar ,Sugar,522.40,-15.10,-2.81,1046.0,https://www.moneycontrol.com/india/stockpricequote/sugar/avadhsugarenergy/ASE03,AVADHSUGAR.NS
76,Dangee Dums,,406.10,-15.80,-3.74,417.0,https://www.moneycontrol.com/india/stockpricequote/dangeedums/dangeedums/DD,DANGEE.NS
