,Stocks,Industry,LastPrice,Change,PctChange,MktCap,URL,Ticker
44,Infosys,Computers - Software,1461.30,8.30,0.57,614874.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/infosys/IT,INFY.NS
45,Aurionpro Solut,Computers - Software Medium & Small,328.15,1.70,0.52,748.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/aurionprosolutions/PS12,AURIONPRO.NS
46,Dev Information,Computers - Software,222.90,1.15,0.52,246.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/devinformationtechnology/DIT02,DEVIT.NS
47,Sasken Tech,Computers - Software,823.70,4.20,0.51,1240.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/saskentechnologies/SCT01,SASKEN.NS
48,Cybertech,Computers - Software Medium & Small,162.90,0.80,0.49,462.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cybertechsystemssoftware/CSS,CYBERTECH.NS
49,Birlasoft,Computers - Software Medium & Small,322.50,1.55,0.48,9030.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/birlasoft/KPI02,BSOFT.NS
50,Expleo Solution,Computers - Software,1332.45,5.05,0.38,1366.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/expleosolutions/TGS01,EXPLEOSOL.NS
51,eClerx Services,Computers - Software Medium & Small,2159.20,7.90,0.37,7304.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/eclerxservices/eS06,ECLERX.NS
52,COFORGE LTD.,Computers - Software,3475.15,7.55,0.22,21178.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/coforgelimited/NII02,COFORGE.NS
53,Smartlink Net,Computers - Hardware,139.00,0.30,0.22,139.0,https://www.moneycontrol.com/india/stockpricequote/computershardware/smartlinkholdings/SNS01,SMARTLINK.NS
54,Tanla Platforms,Computers - Software Medium & Small,744.15,1.60,0.22,10102.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/tanlaplatforms/TS11,TANLA.NS
55,Zensar Tech,Computers - Software,230.75,0.45,0.20,5223.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/zensartechnologies/ZT02,ZENSARTECH.NS
56,Quick Heal Tech,Computers - Software,216.20,0.30,0.14,1256.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/quickhealtechnologies/QHT,QUICKHEAL.NS
57,TCS,Computers - Software,3133.40,3.00,0.10,1146527.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/tataconsultancyservices/TCS,TCS.NS
58,Goldstone Tech,Computers - Software Medium & Small,53.55,0.05,0.09,185.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/goldstonetechnologies/GT04,GOLDTECH.NS
59,L&T Technology,Computers - Software,3644.55,3.20,0.09,38471.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/lttechnologyservices/LTS,LTTS.NS
60,Cyient,Computers - Software,835.20,0.65,0.08,9227.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/cyient/IE07,CYIENT.NS
61,Intrasoft Tech,Retail,163.35,0.05,0.03,241.0,https://www.moneycontrol.com/india/stockpricequote/retail/intrasofttechnologies/IT04,ISFT.NS
62,Educomp Sol,Computers - Software - Training,3.10,0.00,0.00,38.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/educompsolutions/ES8,EDUCOMP.NS
63,GI Engineering,Computers - Software Medium & Small,5.05,0.00,0.00,4.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/giengineeringsolutions/GIE01,GISOLUTION.NS
64,Visesh Infotech,Computers - Software Medium & Small,0.70,0.00,0.00,264.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/viseshinfotechnics/VI15,VISESHINFO.NS
65,Nucleus Softwar,Computers - Software Medium & Small,403.25,-0.15,-0.04,1080.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/nucleussoftwareexports/NS,NUCLEUS.NS
66,NIIT,Computers - Software - Training,348.20,-0.20,-0.06,4678.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/niit/NII,NIITLTD.NS
67,Cigniti Tech,Computers - Software Medium & Small,573.00,-0.75,-0.13,1564.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cignititechnologies/CI42,CIGNITITEC.NS
68,Xelpmoc Design ,Computers - Software,167.65,-0.30,-0.18,243.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/xelpmocdesigntech/XDT,XELPMOC.NS
69,Mindtree,Computers - Software,3203.65,-6.65,-0.21,52843.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mindtree/MT13,MINDTREE.NS
70,GSS Infotech,Computers - Software Medium & Small,216.15,-0.45,-0.21,366.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/gssinfotech/GAI05,GSS.NS
71,TVS Electronics,Computers - Hardware,308.10,-0.75,-0.24,575.0,https://www.moneycontrol.com/india/stockpricequote/computershardware/tvselectronics/TVS02,TVSELECT.NS
72,Accelya Kale,Computers - Software Medium & Small,1111.70,-3.60,-0.32,1659.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/accelyakalesolutions/KAL,ACCELYA.NS
73,Persistent,Computers - Software,3402.30,-12.15,-0.36,26002.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/persistentsystems/PS15,PERSISTENT.NS
74,OnMobile Global,Telecommunications - Service,125.90,-0.55,-0.43,1333.0,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsservice/onmobileglobal/OG01,ONMOBILE.NS
75,Mastek,Computers - Software,1864.90,-9.40,-0.50,5607.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mastek/M,MASTEK.NS
76,ALLSEC Tech,Computers - Software Medium & Small,520.05,-2.75,-0.53,792.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/allsectechnologies/ALL01,ALLSEC.NS
77,Wipro,Computers - Software,405.50,-2.20,-0.54,222410.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/wipro/W,WIPRO.NS
78,Sonata,Computers - Software Medium & Small,716.05,-4.00,-0.56,7530.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sonatasoftware/SS42,SONATSOFTW.NS
79,L&T Infotech,Computers - Software,4496.50,-25.50,-0.56,78835.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/larsentoubroinfotech/LI12,LTI.NS
80,Excel Realty,Computers - Software Medium & Small,8.45,-0.05,-0.59,79.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/excelrealtyninfra/EI07,EXCEL.NS
81,Securekloud Tec,Computers - Software,55.95,-0.40,-0.71,187.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/securekloudtechnologies/PMS01,SECURKLOUD.NS
82,Oracle Fin Serv,Computers - Software,3123.55,-24.15,-0.77,26976.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/oraclefinancialservicessoftware/OFS01,OFSS.NS
83,3i Infotech,Computers - Software,47.15,-0.40,-0.84,794.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/3iinfotech/I11,3IINFOLTD.NS
84,Nxtdigital,Media & Entertainment,459.20,-5.05,-1.09,1546.0,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/nxtdigital/HV,NXTDIGITAL.NS
85,Dynacons Sys,Computers - Software Medium & Small,282.90,-3.15,-1.10,319.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/dynaconssystemssolutions/DSS01,DSSL.NS
86,Newgen Software,Computers - Software,390.10,-4.45,-1.13,2729.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/newgensoftwaretechnologies/NST01,NEWGEN.NS
87,MRO-TEK,Computers - Hardware,63.80,-0.75,-1.16,119.0,https://www.moneycontrol.com/india/stockpricequote/computershardware/mrotekrealty/MRO,MRO-TEK.NS
88,Brightcom Group,Computers - Software Medium & Small,42.50,-0.50,-1.16,8576.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/brightcomgroup/LGS,BCG.NS
89,Kellton Tech,Computers - Software Medium & Small,70.10,-0.85,-1.20,676.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/kelltontechsolutions/VMF,KELLTONTEC.NS
90,BLACK BOX,Computers - Software,128.70,-1.60,-1.23,2161.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/blackbox/AGC,BBOX.NS
91,Mindteck,Computers - Software,140.45,-1.85,-1.30,362.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/mindteckindia/MI35,MINDTECK.NS
92,Tree House,Computers - Software - Training,14.25,-0.20,-1.38,60.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/treehouseeducationaccessories/THE01,TREEHOUSE.NS
93,Career Point,Computers - Software - Training,131.70,-1.90,-1.42,240.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/careerpoint/CPI05,CAREERP.NS
94,Digispice Tech,Telecommunications - Equipment,29.50,-0.45,-1.50,682.0,https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/digispicetechnologies/S13,DIGISPICE.NS
95,Genesys Int,Computers - Software Medium & Small,599.20,-9.90,-1.63,2209.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/genesysinternationalcorporation/GIC10,GENESYS.NS
96,IZMO,Computers - Software Medium & Small,72.25,-1.20,-1.63,97.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/izmo/LM02,IZMO.NS
97,Hinduja Global,Computers - Software,1398.90,-24.45,-1.72,5847.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/hindujaglobalsolutions/HGS01,HGS.NS
98,Usha Martin Edu,Computers - Software Medium & Small,4.65,-0.10,-2.11,12.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/ushamartineducationsolutions/UMI02,UMESLTD.NS
99,Onward Tech,Computers - Software Medium & Small,248.05,-5.60,-2.21,549.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/onwardtechnologies/OT,ONWARDTEC.NS
100,E2E Networks,IT Services & Consulting,198.00,-4.65,-2.29,287.0,https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/e2enetworks/EN,E2E.NS
101,Cambridge Tech,Computers - Software Medium & Small,74.00,-1.75,-2.31,145.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/cambridgetechnologyenterprises/CTE,CTE.NS
102,Trigyn Tech,Computers - Software Medium & Small,102.35,-2.55,-2.43,315.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/trigyntechnologies/TT08,TRIGYN.NS
103,Compucom Soft,Computers - Software Medium & Small,24.55,-0.65,-2.58,194.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/compucomsoftware/CS14,COMPUSOFT.NS
104,Aptech,Computers - Software - Training,255.40,-7.75,-2.95,1057.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/aptech/A11,APTECHT.NS
105,Melstar Info,Computers - Software Medium & Small,2.40,-0.10,-4.00,3.0,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/melstarinfotech/MI34,MELSTAR.NS
